#Position (bp)	mapping quality
2.9957311045E9	24.3396489666745
2.995899982E9	39.64064091259603
2.99913101E9	39.90221182221302
3.0064054775E9	59.474019795431516
3.0146535035E9	59.477290117104985
3.0229015295E9	58.0458301780057
3.0311495555E9	59.52686193623192
3.0393975815E9	59.52567714732586
3.0476456075E9	51.32145897659485
3.0558936335E9	46.06023978454103
3.0641416595E9	58.45280522274994
3.0723896855E9	55.785789789996954
3.0806377115E9	59.47332876444841
3.0888857375E9	50.5971861060384
3.0971337635E9	50.521134520130374
3.1053817895E9	59.67841257853427
3.1136298155E9	52.82239601151756
3.1218778415E9	59.398447982115904
3.1301258675E9	58.70973619550833
3.1383738935E9	56.62532503931865
3.1466219195E9	51.8114161594774
3.1513836915E9	51.201535085259664
3.1555077045E9	0.4978759502543292
3.1631179715E9	18.391907046908262
3.1713659975E9	2.864768887106936
3.1796140235E9	9.813881335843268
3.1878620495E9	0.0
3.1961100755E9	0.0
3.2043581015E9	0.0
3.20886549E9	0.018548999746771336
3.2092674855E9	0.0
3.209519677E9	0.3644369022964594
3.209892578E9	4.267637621490674
3.2101846785E9	0.2422798916429991
3.2105124185E9	0.384710373282783
3.2107704875E9	0.0
3.2109366555E9	0.7752137291397205
3.2111129705E9	4.7290118948247075
3.211276395E9	2.2842939087680962
3.211417082E9	8.439912384560738
3.2117631015E9	4.2574072025815815
3.2120996225E9	0.5725526694305779
3.2123906835E9	0.23458133859405958
3.212785749E9	0.23371135096973705
3.213056867E9	0.3870509788633196
